55,0,55,0,1,1989
55,0,56,0,1,1989
55,0,57,0,1,1989
55,0,58,0,1,1989
55,0,59,0,1,1989
55,0,60,0,1,1989
55,0,61,0,1,1989
56,0,54,0,1,1989
56,0,55,0,1,1989
56,0,56,0,1,1989
56,0,57,0,1,1989
56,0,58,0,1,1989
56,0,59,0,1,1989
56,0,60,0,1,1989
56,0,61,0,1,1989
57,0,54,0,1,1989
57,0,55,0,1,1989
57,0,56,0,1,1989
57,0,57,0,1,1989
57,0,58,0,1,1989
57,0,59,0,1,1989
57,0,60,0,1,1989
57,0,61,0,1,1989
58,0,54,0,1,1989
58,0,55,0,1,1989
58,0,56,0,1,1989
58,0,57,0,1,1989
58,0,58,0,1,1989
58,0,59,0,1,1989
58,0,60,0,1,1989
58,0,61,0,1,1989
59,0,54,0,1,1989
59,0,55,0,1,1989
59,0,56,0,1,1989
59,0,57,0,1,1989
59,0,58,0,1,1989
59,0,59,0,1,1989
59,0,60,0,1,1989
59,0,61,0,1,1989
60,0,54,0,1,1989
60,0,55,0,1,1989
60,0,56,0,1,1989
60,0,57,0,1,1989
60,0,58,0,1,1989
60,0,59,0,1,1989
60,0,60,0,1,1989
60,0,61,0,1,1989
61,0,54,0,1,1989
61,0,55,0,1,1989
61,0,56,0,1,1989
61,0,57,0,1,1989
61,0,58,0,1,1989
61,0,59,0,1,1989
61,0,60,0,1,1989
61,0,61,0,1,1989
62,0,51,1,0,1989
51,1,62,0,0,1989
63,0,51,1,0,1989
51,1,63,0,0,1989
64,0,51,1,0,1989
51,1,64,0,0,1989
65,0,51,1,0,1989
51,1,65,0,0,1989
62,0,62,0,1,1989
62,0,63,0,1,1989
62,0,64,0,1,1989
62,0,65,0,1,1989
63,0,62,0,1,1989
63,0,63,0,1,1989
63,0,64,0,1,1989
63,0,65,0,1,1989
64,0,62,0,1,1989
64,0,63,0,1,1989
64,0,64,0,1,1989
64,0,65,0,1,1989
65,0,62,0,1,1989
65,0,63,0,1,1989
65,0,64,0,1,1989
65,0,65,0,1,1989
66,0,51,1,0,1989
51,1,66,0,0,1989
66,0,66,0,1,1989
67,0,51,1,0,1989
51,1,67,0,0,1989
68,0,51,1,0,1989
51,1,68,0,0,1989
67,0,67,0,1,1989
67,0,68,0,1,1989
68,0,67,0,1,1989
68,0,68,0,1,1989
69,0,51,1,0,1989
51,1,69,0,0,1989
70,0,51,1,0,1989
51,1,70,0,0,1989
69,0,69,0,1,1989
69,0,70,0,1,1989
70,0,69,0,1,1989
70,0,70,0,1,1989
71,0,51,1,0,1989
51,1,71,0,0,1989
72,0,51,1,0,1989
51,1,72,0,0,1989
73,0,51,1,0,1989
51,1,73,0,0,1989
74,0,51,1,0,1989
51,1,74,0,0,1989
75,0,51,1,0,1989
51,1,75,0,0,1989
76,0,51,1,0,1989
51,1,76,0,0,1989
77,0,51,1,0,1989
51,1,77,0,0,1989
78,0,51,1,0,1989
51,1,78,0,0,1989
43,0,51,1,0,1989
51,1,43,0,0,1989
79,0,51,1,0,1989
51,1,79,0,0,1989
80,0,51,1,0,1989
51,1,80,0,0,1989
81,0,51,1,0,1989
51,1,81,0,0,1989
82,0,51,1,0,1989
51,1,82,0,0,1989
83,0,51,1,0,1989
51,1,83,0,0,1989
39,0,51,1,0,1989
51,1,39,0,0,1989
84,0,51,1,0,1989
51,1,84,0,0,1989
71,0,71,0,1,1989
71,0,72,0,1,1989
71,0,73,0,1,1989
71,0,74,0,1,1989
71,0,75,0,1,1989
71,0,76,0,1,1989
71,0,77,0,1,1989
71,0,78,0,1,1989
71,0,43,0,1,1989
71,0,79,0,1,1989
71,0,80,0,1,1989
71,0,81,0,1,1989
71,0,82,0,1,1989
71,0,83,0,1,1989
71,0,39,0,1,1989
71,0,84,0,1,1989
72,0,71,0,1,1989
72,0,72,0,1,1989
72,0,73,0,1,1989
72,0,74,0,1,1989
72,0,75,0,1,1989
72,0,76,0,1,1989
72,0,77,0,1,1989
72,0,78,0,1,1989
72,0,43,0,1,1989
72,0,79,0,1,1989
72,0,80,0,1,1989
72,0,81,0,1,1989
72,0,82,0,1,1989
72,0,83,0,1,1989
72,0,39,0,1,1989
72,0,84,0,1,1989
73,0,71,0,1,1989
73,0,72,0,1,1989
73,0,73,0,1,1989
73,0,74,0,1,1989
73,0,75,0,1,1989
73,0,76,0,1,1989
73,0,77,0,1,1989
73,0,78,0,1,1989
73,0,43,0,1,1989
73,0,79,0,1,1989
73,0,80,0,1,1989
73,0,81,0,1,1989
73,0,82,0,1,1989
73,0,83,0,1,1989
73,0,39,0,1,1989
73,0,84,0,1,1989
74,0,71,0,1,1989
74,0,72,0,1,1989
74,0,73,0,1,1989
74,0,74,0,1,1989
74,0,75,0,1,1989
74,0,76,0,1,1989
74,0,77,0,1,1989
74,0,78,0,1,1989
74,0,43,0,1,1989
74,0,79,0,1,1989
74,0,80,0,1,1989
74,0,81,0,1,1989
74,0,82,0,1,1989
74,0,83,0,1,1989
74,0,39,0,1,1989
74,0,84,0,1,1989
75,0,71,0,1,1989
75,0,72,0,1,1989
75,0,73,0,1,1989
75,0,74,0,1,1989
75,0,75,0,1,1989
75,0,76,0,1,1989
75,0,77,0,1,1989
75,0,78,0,1,1989
75,0,43,0,1,1989
75,0,79,0,1,1989
75,0,80,0,1,1989
75,0,81,0,1,1989
75,0,82,0,1,1989
75,0,83,0,1,1989
75,0,39,0,1,1989
75,0,84,0,1,1989
76,0,71,0,1,1989
76,0,72,0,1,1989
76,0,73,0,1,1989
76,0,74,0,1,1989
76,0,75,0,1,1989
76,0,76,0,1,1989
76,0,77,0,1,1989
76,0,78,0,1,1989
76,0,43,0,1,1989
76,0,79,0,1,1989
76,0,80,0,1,1989
76,0,81,0,1,1989
76,0,82,0,1,1989
76,0,83,0,1,1989
76,0,39,0,1,1989
76,0,84,0,1,1989
77,0,71,0,1,1989
77,0,72,0,1,1989
77,0,73,0,1,1989
77,0,74,0,1,1989
77,0,75,0,1,1989
77,0,76,0,1,1989
77,0,77,0,1,1989
77,0,78,0,1,1989
77,0,43,0,1,1989
77,0,79,0,1,1989
77,0,80,0,1,1989
77,0,81,0,1,1989
77,0,82,0,1,1989
77,0,83,0,1,1989
77,0,39,0,1,1989
77,0,84,0,1,1989
78,0,71,0,1,1989
78,0,72,0,1,1989
78,0,73,0,1,1989
78,0,74,0,1,1989
78,0,75,0,1,1989
78,0,76,0,1,1989
78,0,77,0,1,1989
78,0,78,0,1,1989
78,0,43,0,1,1989
78,0,79,0,1,1989
78,0,80,0,1,1989
78,0,81,0,1,1989
78,0,82,0,1,1989
78,0,83,0,1,1989
78,0,39,0,1,1989
78,0,84,0,1,1989
43,0,71,0,1,1989
43,0,72,0,1,1989
43,0,73,0,1,1989
43,0,74,0,1,1989
43,0,75,0,1,1989
43,0,76,0,1,1989
43,0,77,0,1,1989
43,0,78,0,1,1989
43,0,43,0,1,1989
43,0,79,0,1,1989
43,0,80,0,1,1989
43,0,81,0,1,1989
43,0,82,0,1,1989
43,0,83,0,1,1989
43,0,39,0,1,1989
43,0,84,0,1,1989
79,0,71,0,1,1989
79,0,72,0,1,1989
79,0,73,0,1,1989
79,0,74,0,1,1989
79,0,75,0,1,1989
79,0,76,0,1,1989
79,0,77,0,1,1989
79,0,78,0,1,1989
79,0,43,0,1,1989
79,0,79,0,1,1989
79,0,80,0,1,1989
79,0,81,0,1,1989
79,0,82,0,1,1989
79,0,83,0,1,1989
79,0,39,0,1,1989
79,0,84,0,1,1989
80,0,71,0,1,1989
80,0,72,0,1,1989
80,0,73,0,1,1989
80,0,74,0,1,1989
80,0,75,0,1,1989
80,0,76,0,1,1989
80,0,77,0,1,1989
80,0,78,0,1,1989
80,0,43,0,1,1989
80,0,79,0,1,1989
80,0,80,0,1,1989
80,0,81,0,1,1989
80,0,82,0,1,1989
80,0,83,0,1,1989
80,0,39,0,1,1989
80,0,84,0,1,1989
81,0,71,0,1,1989
81,0,72,0,1,1989
81,0,73,0,1,1989
81,0,74,0,1,1989
81,0,75,0,1,1989
81,0,76,0,1,1989
81,0,77,0,1,1989
81,0,78,0,1,1989
81,0,43,0,1,1989
81,0,79,0,1,1989
81,0,80,0,1,1989
81,0,81,0,1,1989
81,0,82,0,1,1989
81,0,83,0,1,1989
81,0,39,0,1,1989
81,0,84,0,1,1989
82,0,71,0,1,1989
82,0,72,0,1,1989
82,0,73,0,1,1989
82,0,74,0,1,1989
82,0,75,0,1,1989
82,0,76,0,1,1989
82,0,77,0,1,1989
82,0,78,0,1,1989
82,0,43,0,1,1989
82,0,79,0,1,1989
82,0,80,0,1,1989
82,0,81,0,1,1989
82,0,82,0,1,1989
82,0,83,0,1,1989
82,0,39,0,1,1989
82,0,84,0,1,1989
83,0,71,0,1,1989
83,0,72,0,1,1989
83,0,73,0,1,1989
83,0,74,0,1,1989
83,0,75,0,1,1989
83,0,76,0,1,1989
83,0,77,0,1,1989
83,0,78,0,1,1989
83,0,43,0,1,1989
83,0,79,0,1,1989
83,0,80,0,1,1989
83,0,81,0,1,1989
83,0,82,0,1,1989
83,0,83,0,1,1989
83,0,39,0,1,1989
83,0,84,0,1,1989
39,0,71,0,1,1989
39,0,72,0,1,1989
39,0,73,0,1,1989
39,0,74,0,1,1989
39,0,75,0,1,1989
39,0,76,0,1,1989
39,0,77,0,1,1989
39,0,78,0,1,1989
39,0,43,0,1,1989
39,0,79,0,1,1989
39,0,80,0,1,1989
39,0,81,0,1,1989
39,0,82,0,1,1989
39,0,83,0,1,1989
39,0,39,0,1,1989
39,0,84,0,1,1989
84,0,71,0,1,1989
84,0,72,0,1,1989
84,0,73,0,1,1989
84,0,74,0,1,1989
84,0,75,0,1,1989
84,0,76,0,1,1989
84,0,77,0,1,1989
84,0,78,0,1,1989
84,0,43,0,1,1989
84,0,79,0,1,1989
84,0,80,0,1,1989
84,0,81,0,1,1989
84,0,82,0,1,1989
84,0,83,0,1,1989
84,0,39,0,1,1989
84,0,84,0,1,1989
19,0,51,1,0,1989
51,1,19,0,0,1989
85,0,51,1,0,1989
51,1,85,0,0,1989
86,0,51,1,0,1989
51,1,86,0,0,1989
25,0,51,1,0,1989
51,1,25,0,0,1989
87,0,51,1,0,1989
51,1,87,0,0,1989
19,0,19,0,1,1989
19,0,85,0,1,1989
19,0,86,0,1,1989
19,0,25,0,1,1989
19,0,87,0,1,1989
85,0,19,0,1,1989
85,0,85,0,1,1989
85,0,86,0,1,1989
85,0,25,0,1,1989
85,0,87,0,1,1989
86,0,19,0,1,1989
86,0,85,0,1,1989
86,0,86,0,1,1989
86,0,25,0,1,1989
86,0,87,0,1,1989
25,0,19,0,1,1989
25,0,85,0,1,1989
25,0,86,0,1,1989
25,0,25,0,1,1989
25,0,87,0,1,1989
87,0,19,0,1,1989
87,0,85,0,1,1989
87,0,86,0,1,1989
87,0,25,0,1,1989
87,0,87,0,1,1989
19,0,51,1,0,1989
51,1,19,0,0,1989
88,0,51,1,0,1989
51,1,88,0,0,1989
89,0,51,1,0,1989
51,1,89,0,0,1989
19,0,19,0,1,1989
19,0,88,0,1,1989
19,0,89,0,1,1989
88,0,19,0,1,1989
88,0,88,0,1,1989
88,0,89,0,1,1989
89,0,19,0,1,1989
89,0,88,0,1,1989
89,0,89,0,1,1989
90,0,51,1,0,1989
51,1,90,0,0,1989
90,0,90,0,1,1989
55,0,51,1,0,1989
51,1,55,0,0,1989
55,0,55,0,1,1989
91,0,51,1,0,1989
51,1,91,0,0,1989
92,0,51,1,0,1989
51,1,92,0,0,1989
93,0,51,1,0,1989
51,1,93,0,0,1989
91,0,91,0,1,1989
91,0,92,0,1,1989
91,0,93,0,1,1989
92,0,91,0,1,1989
92,0,92,0,1,1989
92,0,93,0,1,1989
93,0,91,0,1,1989
93,0,92,0,1,1989
93,0,93,0,1,1989
94,0,51,1,0,1989
51,1,94,0,0,1989
94,0,94,0,1,1989
95,0,51,1,0,1989
51,1,95,0,0,1989
95,0,95,0,1,1989
96,0,51,1,0,1989
51,1,96,0,0,1989
96,0,96,0,1,1989
96,0,51,1,0,1989
51,1,96,0,0,1989
97,0,51,1,0,1989
51,1,97,0,0,1989
96,0,96,0,1,1989
96,0,97,0,1,1989
97,0,96,0,1,1989
97,0,97,0,1,1989
98,0,51,1,0,1989
51,1,98,0,0,1989
98,0,98,0,1,1989
99,0,51,1,0,1989
51,1,99,0,0,1989
100,0,51,1,0,1989
51,1,100,0,0,1989
99,0,99,0,1,1989
99,0,100,0,1,1989
100,0,99,0,1,1989
100,0,100,0,1,1989
101,0,51,1,0,1989
51,1,101,0,0,1989
102,0,51,1,0,1989
51,1,102,0,0,1989
103,0,51,1,0,1989
51,1,103,0,0,1989
101,0,101,0,1,1989
101,0,102,0,1,1989
101,0,103,0,1,1989
102,0,101,0,1,1989
102,0,102,0,1,1989
102,0,103,0,1,1989
103,0,101,0,1,1989
103,0,102,0,1,1989
103,0,103,0,1,1989
104,0,51,1,0,1989
51,1,104,0,0,1989
105,0,51,1,0,1989
51,1,105,0,0,1989
104,0,104,0,1,1989
104,0,105,0,1,1989
105,0,104,0,1,1989
105,0,105,0,1,1989
106,0,51,1,0,1989
51,1,106,0,0,1989
24,0,51,1,0,1989
51,1,24,0,0,1989
106,0,106,0,1,1989
106,0,24,0,1,1989
24,0,106,0,1,1989
24,0,24,0,1,1989
97,0,51,1,0,1989
51,1,97,0,0,1989
96,0,51,1,0,1989
51,1,96,0,0,1989
97,0,97,0,1,1989
97,0,96,0,1,1989
96,0,97,0,1,1989
96,0,96,0,1,1989
107,0,51,1,0,1989
51,1,107,0,0,1989
107,0,107,0,1,1989
108,0,51,1,0,1989
51,1,108,0,0,1989
109,0,51,1,0,1989
51,1,109,0,0,1989
108,0,108,0,1,1989
108,0,109,0,1,1989
109,0,108,0,1,1989
109,0,109,0,1,1989
111,0,110,1,0,1986
110,1,111,0,0,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
111,0,111,0,1,1986
111,0,112,0,1,1986
112,0,111,0,1,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
112,0,110,1,0,1986
110,1,112,0,0,1986
112,0,112,0,1,1986
48,0,110,1,0,1986
110,1,48,0,0,1986
48,0,48,0,1,1986
48,0,110,1,0,1986
110,1,48,0,0,1986
48,0,48,0,1,1986
113,0,48,1,0,1986
48,1,113,0,0,1986
113,0,113,0,1,1986
114,0,48,1,0,1995
48,1,114,0,0,1995
115,0,48,1,0,1995
48,1,115,0,0,1995
116,0,48,1,0,1995
48,1,116,0,0,1995
114,0,114,0,1,1995
114,0,115,0,1,1995
114,0,116,0,1,1995
115,0,114,0,1,1995
115,0,115,0,1,1995
115,0,116,0,1,1995
116,0,114,0,1,1995
116,0,115,0,1,1995
116,0,116,0,1,1995
117,0,48,1,0,1986
48,1,117,0,0,1986
117,0,117,0,1,1986
118,0,48,1,0,1974
48,1,118,0,0,1974
119,0,48,1,0,1974
48,1,119,0,0,1974
120,0,48,1,0,1974
48,1,120,0,0,1974
118,0,118,0,1,1974
118,0,119,0,1,1974
118,0,120,0,1,1974
119,0,118,0,1,1974
119,0,119,0,1,1974
119,0,120,0,1,1974
120,0,118,0,1,1974
120,0,119,0,1,1974
120,0,120,0,1,1974
117,0,48,1,0,2002
48,1,117,0,0,2002
117,0,117,0,1,2002
118,0,48,1,0,1983
48,1,118,0,0,1983
119,0,48,1,0,1983
48,1,119,0,0,1983
120,0,48,1,0,1983
48,1,120,0,0,1983
118,0,118,0,1,1983
118,0,119,0,1,1983
118,0,120,0,1,1983
119,0,118,0,1,1983
119,0,119,0,1,1983
119,0,120,0,1,1983
120,0,118,0,1,1983
120,0,119,0,1,1983
120,0,120,0,1,1983
121,0,48,1,0,2001
48,1,121,0,0,2001
122,0,48,1,0,2001
48,1,122,0,0,2001
123,0,48,1,0,2001
48,1,123,0,0,2001
121,0,121,0,1,2001
121,0,122,0,1,2001
121,0,123,0,1,2001
122,0,121,0,1,2001
122,0,122,0,1,2001
122,0,123,0,1,2001
123,0,121,0,1,2001
123,0,122,0,1,2001
123,0,123,0,1,2001
118,0,48,1,0,1988
48,1,118,0,0,1988
124,0,48,1,0,1988
48,1,124,0,0,1988
125,0,48,1,0,1988
48,1,125,0,0,1988
118,0,118,0,1,1988
118,0,124,0,1,1988
118,0,125,0,1,1988
124,0,118,0,1,1988
124,0,124,0,1,1988
124,0,125,0,1,1988
125,0,118,0,1,1988
125,0,124,0,1,1988
125,0,125,0,1,1988
126,0,48,1,0,1997
48,1,126,0,0,1997
127,0,48,1,0,1997
48,1,127,0,0,1997
126,0,126,0,1,1997
126,0,127,0,1,1997
127,0,126,0,1,1997
127,0,127,0,1,1997
118,0,48,1,0,1986
48,1,118,0,0,1986
128,0,48,1,0,1986
48,1,128,0,0,1986
120,0,48,1,0,1986
48,1,120,0,0,1986
118,0,118,0,1,1986
118,0,128,0,1,1986
118,0,120,0,1,1986
128,0,118,0,1,1986
128,0,128,0,1,1986
128,0,120,0,1,1986
120,0,118,0,1,1986
120,0,128,0,1,1986
120,0,120,0,1,1986
129,0,48,1,0,1983
48,1,129,0,0,1983
129,0,129,0,1,1983
130,0,48,1,0,1996
48,1,130,0,0,1996
131,0,48,1,0,1996
48,1,131,0,0,1996
130,0,130,0,1,1996
130,0,131,0,1,1996
131,0,130,0,1,1996
131,0,131,0,1,1996
129,0,48,1,0,1988
48,1,129,0,0,1988
129,0,129,0,1,1988
130,0,48,1,0,1999
48,1,130,0,0,1999
131,0,48,1,0,1999
48,1,131,0,0,1999
130,0,130,0,1,1999
130,0,131,0,1,1999
131,0,130,0,1,1999
131,0,131,0,1,1999
5,0,48,1,0,1994
48,1,5,0,0,1994
132,0,48,1,0,1994
48,1,132,0,0,1994
5,0,5,0,1,1994
5,0,132,0,1,1994
132,0,5,0,1,1994
132,0,132,0,1,1994
130,0,48,1,0,2000
48,1,130,0,0,2000
131,0,48,1,0,2000
48,1,131,0,0,2000
133,0,48,1,0,2000
48,1,133,0,0,2000
130,0,130,0,1,2000
130,0,131,0,1,2000
130,0,133,0,1,2000
131,0,130,0,1,2000
131,0,131,0,1,2000
131,0,133,0,1,2000
133,0,130,0,1,2000
133,0,131,0,1,2000
133,0,133,0,1,2000
113,0,48,1,0,1986
48,1,113,0,0,1986
113,0,113,0,1,1986
134,0,48,1,0,1999
48,1,134,0,0,1999
135,0,48,1,0,1999
48,1,135,0,0,1999
134,0,134,0,1,1999
134,0,135,0,1,1999
135,0,134,0,1,1999
135,0,135,0,1,1999
136,0,48,1,0,1984
48,1,136,0,0,1984
136,0,136,0,1,1984
137,0,48,1,0,1987
48,1,137,0,0,1987
138,0,48,1,0,1987
48,1,138,0,0,1987
15,0,48,1,0,1987
48,1,15,0,0,1987
137,0,137,0,1,1987
137,0,138,0,1,1987
137,0,15,0,1,1987
138,0,137,0,1,1987
138,0,138,0,1,1987
138,0,15,0,1,1987
15,0,137,0,1,1987
15,0,138,0,1,1987
15,0,15,0,1,1987
139,0,48,1,0,2003
48,1,139,0,0,2003
139,0,139,0,1,2003
140,0,48,1,0,2001
48,1,140,0,0,2001
141,0,48,1,0,2001
48,1,141,0,0,2001
142,0,48,1,0,2001
48,1,142,0,0,2001
140,0,140,0,1,2001
140,0,141,0,1,2001
